id,sentiment
"12311_10",0.9925812675901989
"8348_2",0.001105022709892832
"5828_4",0.5217615331802378
"7186_2",0.3388593762127941
"12128_7",0.8785204122735387
"2913_8",0.9061998339807006
"4396_1",0.02510499083220208
"395_2",0.31040444887211305
"10616_1",1.5144410845712891e-05
"9074_9",0.7138188825029463
"9252_3",0.5418489996749681
"9896_9",0.8923426730285965
"574_4",0.042332700803984206
"11182_8",0.5647001836360641
"11656_4",0.19741823800468233
"2322_4",0.39569552007699554
"8703_1",0.3097223476762171
"7483_1",0.11411582065930104
"6007_10",0.8826004097694654
"12424_4",0.03383537221446075
"4672_1",2.1745644350320936e-05
"10841_3",0.03834000535365359
"8954_7",0.11241937956438297
"7392_1",0.13956380988069725
"10288_8",0.996437349250317
"5343_4",0.00892760805194437
"4950_1",0.0001604769341295357
"9257_4",0.8808195714093883
"8689_3",0.07302595325820682
"4480_2",0.020574725700893144
"9286_10",0.3509509907953551
"12245_10",0.99850093885532
"7529_7",0.3702442411156753
"4_4",0.1845840788513316
"5299_2",0.0041634459287502425
"12077_8",0.9366781044576604
"10701_2",2.9458761826634367e-07
"11579_1",0.003706305293360298
"10993_1",0.001994929197956845
"8913_1",0.09717372356273095
"1350_3",0.004872444164030258
"3804_2",0.0010908390222490857
"5025_3",0.37636977892603296
"5170_8",0.8248242964992079
"8225_8",0.9975632273053024
"6427_7",0.9802935110326002
"3165_3",0.25067488155576195
"7902_9",0.9974581565366145
"8208_3",0.0006135501413711647
"3577_8",0.9783020237119635
"4865_1",0.0003052130617740253
"9063_3",0.439372988806541
"1106_1",0.08012907056849504
"1117_9",0.9988289757061912
"1050_4",0.6012854379366386
"10755_9",0.978990384761255
"2729_8",0.9833694776359366
"10072_10",0.9896852291154226
"2904_7",0.9966427458456754
"4584_2",0.6494227830315996
"189_4",0.8923369271137142
"6302_4",0.1988945537696091
"8138_9",0.8658391672700319
"1262_1",0.001111112497548868
"2199_10",0.9940194755924284
"6551_7",0.9239593587810286
"8082_7",0.7959940960415082
"4897_8",0.9999675340823073
"7360_1",0.0005004556040924245
"11012_10",0.9733913235037841
"12046_1",0.14501701101841016
"2331_2",0.25008081929049075
"8961_9",0.9895743732585376
"751_7",0.948038105769583
"9884_10",0.8932057516682332
"10016_8",0.9610632327868638
"8023_10",0.4056840830233561
"2628_1",0.0001859458146327553
"5832_1",0.0006666551017998513
"7302_1",0.0005365229600088057
"4501_3",0.16684799139203832
"1121_7",0.8398321066557427
"8334_3",0.24080156357810584
"9789_10",0.4740528972721883
"4230_10",0.9890049492145504
"824_4",0.016636473591793547
"6803_9",0.9939287118129707
"3086_7",0.957142885092631
"1135_8",0.95383679698813
"10136_1",0.00023354522522748704
"11129_3",0.002502784917858025
"2072_8",0.6978858689150125
"9501_7",0.992758927042923
"319_10",0.8754474019903271
"1693_7",0.8442169215645231
"10886_1",9.370998559943741e-05
"9406_8",0.9452168056198827
"10376_10",0.10142638317147007
"9902_1",5.944105119982432e-05
"9938_8",0.2891814127294391
"7080_9",0.9875599488867342
"11944_8",0.4018348884866988
"5249_1",0.0003172544741850562
"9599_2",0.16454539257515796
"9620_1",0.009044100487953892
"11244_1",0.02051377741936121
"6841_10",0.9231063624610408
"10050_4",0.9873581798878464
"10512_9",0.9818995314368257
"11327_3",0.0058139780688031524
"10681_8",0.9244258754885488
"808_3",0.5052255406692598
"546_7",0.9840039487539235
"10765_1",8.806521031607455e-07
"7189_9",0.695122681989994
"6005_9",0.9964449553925806
"11915_9",0.9865250605199556
"5740_10",0.771419020248103
"7097_10",0.19336066946319988
"9573_10",0.3570585343300332
"5084_4",0.4711947863229331
"12332_7",0.16798577841026383
"8154_1",0.0003018196996350509
"5610_1",0.1850089293853973
"5323_9",0.6287759890186512
"11034_8",0.7926225759618841
"3977_2",0.4243553309987938
"12380_7",0.027887022110118537
"1737_8",0.47987768238597867
"6030_9",0.41743059261890025
"5918_7",0.995763189595858
"7061_9",0.42935921539106336
"266_8",0.7854078225486234
"1375_10",0.7433227195908342
"8648_3",0.0026607878894127496
"10146_10",0.9993602229655142
"4578_10",0.8948083053882684
"4685_8",0.9824059423614205
"11843_9",0.7957349998629438
"5467_10",0.9986960223537813
"10140_10",0.9790330241524219
"7721_8",0.9949852510302983
"11208_10",0.43563425818771667
"1063_10",0.9418257554782496
"8260_10",0.48001226982051365
"3182_9",0.9567346557165526
"2797_8",0.9672795972128344
"7613_2",0.6370232805826322
"11624_4",0.07514649694017259
"4847_10",0.9850422026669469
"10684_7",0.8014295781310206
"6312_1",0.01630985837700112
