id,sentiment
"12311_10",1.1985162535180398
"8348_2",0.17388703776680645
"5828_4",0.8540651637821853
"7186_2",0.5958369385790089
"12128_7",1.0077670257950797
"2913_8",1.0290877134305736
"4396_1",0.22032861145890698
"395_2",0.5771362440340938
"10616_1",3.0288821691425784e-06
"9074_9",0.6408749493152255
"9252_3",0.3661204041395752
"9896_9",0.9280398771822835
"574_4",0.41076109536381755
"11182_8",0.7414071581816337
"11656_4",0.5305961902266031
"2322_4",0.6653657649845494
"8703_1",0.5400322655647285
"7483_1",0.42050048169765725
"6007_10",1.1246289767556228
"12424_4",0.0067670744428921506
"4672_1",4.349128870064188e-06
"10841_3",0.20379023389312698
"8954_7",0.47326841430206606
"7392_1",0.14372401657214035
"10288_8",1.0686628860567442
"5343_4",0.004265085479977848
"4950_1",3.2095386825907145e-05
"9257_4",0.800331758206773
"8689_3",0.342296449797749
"4480_2",0.0738596346837177
"9286_10",0.8679694796672676
"12245_10",1.199700187771064
"7529_7",0.7770866639006424
"4_4",0.2502765108428899
"5299_2",0.040003857043414554
"12077_8",1.0057172917914556
"10701_2",0.04472853681366924
"11579_1",0.08890841543559475
"10993_1",0.07342047224454597
"8913_1",0.24096683869784824
"1350_3",0.2346391213680719
"3804_2",0.00021816780444981716
"5025_3",0.5363977955504072
"5170_8",0.9166771307859528
"8225_8",1.0627802669411557
"6427_7",1.016085879492032
"3165_3",0.4596308097561596
"7902_9",1.199491631307323
"8208_3",0.0037674908160763485
"3577_8",1.071800074085007
"4865_1",6.104261235480506e-05
"9063_3",0.49447530537735584
"1106_1",0.4513793112921351
"1117_9",1.1997657951412384
"1050_4",0.6305189205319095
"10755_9",0.9731994142734505
"2729_8",1.0076337232020778
"10072_10",1.1630895305787128
"2904_7",1.199328549169135
"4584_2",0.6764189916999166
"189_4",0.7660703806435486
"6302_4",0.5303581495553794
"8138_9",0.7677786908176505
"1262_1",0.09245169517232706
"2199_10",1.1988038951184856
"6551_7",0.9773574321230175
"8082_7",0.5503450478656888
"4897_8",1.1999935068164616
"7360_1",0.08272283541608288
"11012_10",1.1529716742892102
"12046_1",0.4001060819731562
"2331_2",0.3245804414190594
"8961_9",0.910514796567804
"751_7",0.8559376256667548
"9884_10",0.7893394687439931
"10016_8",1.1044866333920718
"8023_10",0.6420237173394324
"2628_1",0.1302245151174775
"5832_1",0.00013333102035997026
"7302_1",0.12426653286129691
"4501_3",0.4083628723084348
"1121_7",0.8922758132894659
"8334_3",0.4173040918782349
"9789_10",0.5783924373510585
"4230_10",0.9749168038116584
"824_4",0.18994967107401492
"6803_9",1.0123354955214676
"3086_7",1.1841748777084244
"1135_8",1.1602278333612748
"10136_1",4.670904504549741e-05
"11129_3",0.000500556983571605
"2072_8",0.6777468571534027
"9501_7",1.1281529128480303
"319_10",1.1007872979028719
"1693_7",1.0379199793309517
"10886_1",1.8741997119887484e-05
"9406_8",1.0393521322906514
"10376_10",0.4862891423285135
"9902_1",0.08323857779909273
"9938_8",0.591030826009333
"7080_9",1.058482303938051
"11944_8",0.70103084885676
"5249_1",0.04102590676742996
"9599_2",0.37924040086854577
"9620_1",0.20246790602278839
"11244_1",0.06005774462090636
"6841_10",1.0906043058490815
"10050_4",0.9076245323137662
"10512_9",1.0198408906058567
"11327_3",0.043246473474342004
"10681_8",1.0664108468570799
"808_3",0.4692731473325484
"546_7",1.1326847292860789
"10765_1",1.761304206321491e-07
"7189_9",0.7171255304110858
"6005_9",1.1441286470959147
"11915_9",1.0941218109524664
"5740_10",0.9191675220336997
"7097_10",0.48554273377665186
"9573_10",0.6313407571544033
"5084_4",0.5467612891551992
"12332_7",0.6072160226474502
"8154_1",0.10504035517370022
"5610_1",0.17815313781540437
"5323_9",0.8369302518918491
"11034_8",0.8189297708921804
"3977_2",0.42883475844666535
"12380_7",0.25592313968477626
"1737_8",0.6960204043203622
"6030_9",0.5677719255127089
"5918_7",1.0469276125326128
"7061_9",0.6775012284166783
"266_8",0.8854275097891978
"1375_10",1.1486645439181669
"8648_3",0.00053215757788255
"10146_10",1.1998720445931028
"4578_10",1.001359338303122
"4685_8",1.1435925269711005
"11843_9",0.9204209083252567
"5467_10",1.1997392044707562
"10140_10",1.187385167543824
"7721_8",1.1989970502060596
"11208_10",0.7042080555506403
"1063_10",1.0809770063528619
"8260_10",0.5528462798856508
"3182_9",1.0894742948267022
"2797_8",0.9732260443945403
"7613_2",0.7346930506439133
"11624_4",0.13904129336716922
"4847_10",1.0332375745037827
"10684_7",0.7744148350432005
"6312_1",0.44689200242141375
"4925_3",0.06494247432191086
"4125_1",8.337305090937159e-07
"2394_10",1.199991855458723
"12105_10",1.156770811031393
"7812_1",4.389399962889783e-05
"1061_8",0.9947422903907146
"9343_3",0.7558479818524564
"7696_10",1.1964034659172254
"9355_10",1.1999904280999956
"782_9",1.1985156900329446
"9882_10",1.1997336726565535
"10642_10",1.0610092584124287
"7410_2",0.16062832245592867
"9591_4",0.0008184935045417508
"11902_3",0.23116233929447072
"3495_7",0.5010635768703183
"6733_1",0.000975261360159664
"4552_1",3.311427836062027e-05
"6722_1",0.32939363059267374
"188_10",0.9369905105672239
"5099_10",1.0793961554568654
"10313_1",0.230838885977276
"6756_9",0.8892590517924976
"6622_2",0.0005859526971036631
"4807_10",1.1995305292598801
"7173_3",0.2849080986306215
"11321_8",0.7317224548612601
"7909_9",0.7012473201239574
"8012_7",0.4774929294941875
"8615_4",0.11695437320283526
"8117_10",0.7833361450314157
"1892_10",1.1433502874785781
"4617_1",0.29228684356580886
"1893_8",1.0483697420226654
"5435_1",0.13291385331687997
"162_3",0.00011610026245110398
"6516_10",1.199647943014501
"11588_7",1.056569672070838
"2006_1",0.1146082366867201
"1594_4",0.26246670075266126
"1472_1",1.3950429935863932e-05
"3647_1",0.39360905703353005
"174_7",0.9441851308727395
"5539_7",0.29174220400541084
"3384_10",1.199892573489692
"3811_4",0.5341041553263964
"4079_8",0.5667006681385558
"1179_7",0.7102685921740388
"3069_9",1.198763528054441
"3769_8",0.7581645238101451
"9247_10",0.9126396910138677
"10434_1",0.004372079994687161
"1147_10",1.199570348070388
"5344_7",0.984162194156184
"8073_10",1.023010696264689
"7833_3",0.0027325962177025672
"8370_1",0.0478929399752925
"9007_8",0.21778883089155215
"6624_7",0.6253156654618292
"6683_3",0.31150975928867436
"12275_7",0.6705649717343276
"11927_8",0.9677014963737389
"1560_10",1.1999570024052666
"1325_9",0.5778570627700951
"3548_8",0.6093912538667093
"607_1",0.00011414836213908843
"6702_7",0.6599287829096654
"5702_3",0.06130005962374387
"11345_8",1.1321143261965385
"3428_4",0.4650479574123775
"7209_9",1.1957615370858388
"8425_8",1.1950858759454515
"3087_1",0.34860556164804635
"1119_8",0.6556089838775487
"5715_3",0.4296268601887091
"8645_1",0.12003882324961834
"2149_3",9.964604948130235e-07
"10403_10",1.0000538325408543
"5628_1",0.1413138669152794
"5570_10",1.1997046541369347
"1613_3",0.0494094947951612
"1454_4",0.9226742406971831
"5094_3",0.3237202508517729
"7982_1",0.1608854409883974
"6894_2",0.5704027216368973
"6554_1",0.3394332697717851
"4721_3",0.3054973064767254
"6904_4",0.4129339863677634
"893_8",1.1968804918214109
"4605_4",0.5116200120819954
"11516_7",0.6890402769089929
"11718_7",1.197865322335055
"5956_1",0.0003127949607938992
"7455_9",0.9503274940695765
"6396_4",0.9411613668530577
"1223_8",1.038109279007683
"8556_1",0.22018984750892445
"6108_8",1.0066074163959016
"11690_1",0.00011335806424895797
"3778_9",0.9557123474921502
"3627_4",0.5686844405105075
"8256_4",0.48261123174174086
"533_1",4.5439239014010144e-07
"5235_4",2.436436867620466e-05
"621_2",0.4243235631507963
"5365_1",0.553818501030756
"8180_3",0.30233833781194797
"7396_7",0.2640994682988721
"9776_10",1.148614854765043
"8175_10",1.0444606278184878
"3128_1",0.1368910828603556
"4606_1",0.8052755862746365
"6158_2",0.11114286551541513
"3281_10",0.9279195041031146
"4723_4",0.23661476219961758
"11994_3",0.4373117747797916
"7701_1",3.1125416226907086e-07
"103_3",0.25103629701531055
"8908_10",1.1175300421571452
"8876_1",0.0003884707357467601
"7519_9",1.1303259748377665
"12456_8",0.7761523753742362
"9514_8",0.9846527726428449
"8680_8",0.5173261608408014
"12402_10",0.9326210956898803
"362_2",0.2913988148882279
"9825_7",0.8316886358417418
"2913_3",0.39237370643274905
"7164_8",1.0510907142561356
"11177_7",0.930262142651233
"5707_10",1.0921951091368503
"8103_10",1.141932590890982
"6289_1",8.719837487098319e-05
"11754_1",0.48312509241941465
"11640_10",1.1777396394384165
"9933_7",0.723689381376091
"185_10",1.1997166763732598
"242_10",1.1996347806918037
"9369_8",0.9337445697327519
"7453_10",0.6698447844493813
"7514_7",0.6274223976558448
"10860_2",0.15483682023200504
"8663_8",0.6338443371769031
"9108_1",0.0547167753409052
"7941_1",0.3998468642653969
"10116_1",4.454288221795198e-05
"9841_4",0.46703033521661813
"4512_9",1.1908396936341605
"4853_2",0.23919704453837715
"2664_4",0.5677274132776097
"9966_10",1.0288474851754037
"5167_2",0.038520145439617584
"3894_2",0.0010324937664805906
"3929_8",0.931280895321671
"7165_10",1.0327382789145094
"5451_8",0.5368929156065505
"2947_4",0.6593616422994135
"4611_10",1.189235889534438
"5807_1",0.09807985728763313
"9464_8",0.9012423453940974
"3124_10",1.0647914601559598
"2705_4",0.7253812717901926
"12187_8",1.0370448576072264
"12319_10",0.8911995774123016
"9874_3",0.2669752695181428
"3406_4",0.49905842649893045
"2327_10",1.19853727020996
"605_10",1.0818094373710703
"8080_4",0.2566137324321063
"3074_10",1.1996170655991492
"2499_3",0.2987579624300048
"1013_1",0.527404671846249
"11535_1",0.07060693636846217
"4118_7",0.6539116809621011
"10492_8",1.0400942080817752
"2129_4",0.3969425878976872
"9814_10",0.6612436610049471
"10671_9",0.8903667471349115
"5980_10",1.1758870441330358
"2755_2",0.5563608321052641
"5461_2",0.5853546149149151
"11979_1",0.4290364251434776
"8810_1",1.2704614939155585e-05
"852_7",1.0452591649945357
"10961_4",0.09078376332576234
"7436_4",0.5541702072934094
"11281_3",0.5880696036615995
"4208_3",0.13340365709964688
"8213_10",0.7958804551070383
"9851_2",0.5419059326110638
"4713_7",0.8472033806801499
"9528_1",1.1979398119727787
"3595_10",1.1975072025151947
"5785_3",0.43827573268611153
"10370_3",0.002637807535536129
"1980_3",0.5995632321636196
"8800_4",0.6234472226097276
"4437_3",0.11718022370226319
"28_3",0.6481196974396266
"12171_1",0.2737487612172297
"9359_3",0.40218940061779984
"3831_9",1.1999389994043321
"10962_7",1.1128199946627628
"1500_9",0.7827160437940373
"11470_10",0.6334402328522604
"11843_3",0.060042407537513554
"11200_4",0.7793773911364209
"1067_1",0.1919429663259477
"3333_1",0.13731238172837565
"4487_4",0.9592481706467907
"6428_1",0.05705232272929698
"575_7",0.24730043728028195
"10904_9",0.8941182493496236
"11821_2",0.5530412055423588
"11605_1",0.0012419208422797777
"1111_7",1.0143049545679224
"10295_1",0.5352456731431339
"1146_4",0.001028608285480445
"2405_9",0.42740117206250916
"11081_10",0.7007383711792737
"2201_10",1.1982559300451296
"4844_1",0.3022645816893481
"11007_8",0.936235124766733
"6535_7",0.9382564583504911
"2653_4",0.17395866928522072
"8245_10",0.9048539715370113
"9951_8",1.0671347642198263
"6133_8",0.32636605363947774
"10006_2",1.8032319457694008e-05
"7350_1",0.3590987826626108
"4509_9",1.1999621251831893
"948_1",3.217829788021987e-07
"3987_1",0.16228519352137497
"2947_10",0.4665981330585387
"6041_3",1.939395542248043e-05
"2946_1",0.15358800192875732
"11967_4",0.0005151496423979515
"1185_10",1.1780804129528946
"10323_2",0.7087757759522147
"11706_2",3.368063383178875e-06
"3663_1",0.03329149738066444
"5602_10",1.1998483730191818
"4870_10",0.8010413614101658
"1994_1",0.08827592445171997
"10807_7",1.1306056954222587
"6871_3",0.8987339285184527
"1175_2",1.917166793989998e-05
"10919_7",1.0694077502793156
"8127_10",1.1189474166483744
"12497_4",0.3096669780594752
"3274_1",0.4106170963004189
"2568_3",0.37190617158233785
"840_2",8.174726696115838e-05
"5626_10",1.1926423002150373
"7561_10",1.0626847675558289
"4600_3",0.22593745758161995
"3324_9",0.6703601496971872
"8899_7",1.0100928558740223
"5592_8",1.0206570918380566
"12483_4",0.0009900519099177321
"7874_1",1.561293176795673e-05
"5878_10",1.098624169408732
"4303_9",0.7529727125068543
"9421_1",0.2601153664389304
"10269_4",0.4603329128655569
"10615_2",0.20571990784873775
"2634_10",1.198419649689078
"7522_1",0.15229397418122262
"9289_10",0.8863428637266446
"4636_10",1.0422703962537259
"1241_7",0.6911210952126992
"9458_9",0.7597404224560367
"11690_10",1.1949187087053743
"7176_4",0.6738084288819987
"6212_10",1.1980890278345602
"6319_1",0.00016628566878596873
"5229_3",0.2600827405154668
"466_9",1.1989930606852999
"8693_2",0.16273217197790804
"2952_10",1.1826196243030433
"1128_1",4.018486050526737e-05
"3975_10",0.9886990512010049
"11365_10",0.6855360668733742
"2074_9",1.0620401955097238
"9768_10",1.1999694802765974
"4895_1",0.1600731234685606
"5726_10",1.188281691908959
"9993_10",1.1978550537258554
"11319_2",0.37934900227694407
"10561_2",0.39114466608300436
"5455_8",1.0173961716810853
"10684_3",0.1566231499386857
"3652_3",0.3484174787914199
"7825_1",0.10857754483597928
"8806_1",0.050486586206245396
"275_10",1.0880355812878033
"2246_1",0.008268252950069237
"11968_2",0.0006085508357925631
"2528_1",0.36016839608799645
"8491_8",0.7093114499656138
"13_1",0.5311981977351826
"4530_8",0.8518880638673135
"5207_3",0.014410900507114698
"11648_10",1.078153214390484
"8260_1",0.2586880982665084
"10730_10",0.8516044092900573
"10402_3",0.5300410045888023
"8077_1",2.246231084089049e-07
"8598_8",0.9395629690714239
"2809_3",0.003936709373006816
"12490_10",1.1992333689782213
"1447_9",1.1963385777610285
"1605_3",0.3246107329870276
"2311_4",3.817942589559797e-07
"3235_9",1.0402335346958187
"5725_10",0.9859379026004472
"9025_10",1.1980909038842413
"6049_9",0.9171771241212865
"4803_10",1.1997513658279588
"191_9",1.1999746203857515
"420_3",0.5588734404072748
"5238_2",0.14910429967841704
"1280_9",1.1187634165721683
"9408_4",0.4198695058395814
"819_1",1.8823428552940923e-05
"1656_4",0.30796198108171907
"9964_3",0.47904148482168707
"10404_4",0.6862375957968756
"12369_10",1.1231863395723
"6423_1",0.1991717582371097
